league_name,club,club_id,club_url,average_market_value,total_market_value,average_market_value_eur,total_market_value_eur,source_url
Major League Soccer,Columbus Crew,813,https://www.transfermarkt.com/columbus-crew-sc/startseite/verein/813/saison_id/2024,€1.89m,€53.03m,1890000.0,53030000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,New York City FC,40058,https://www.transfermarkt.com/new-york-city-fc/startseite/verein/40058/saison_id/2024,€1.60m,€47.98m,1600000.0,47980000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,Charlotte FC,78435,https://www.transfermarkt.com/charlotte-fc/startseite/verein/78435/saison_id/2024,€1.52m,€46.98m,1520000.0,46980000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,San Diego FC,114977,https://www.transfermarkt.com/san-diego-fc/startseite/verein/114977/saison_id/2024,€1.56m,€46.65m,1560000.0,46650000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,Austin FC,72309,https://www.transfermarkt.com/austin-fc/startseite/verein/72309/saison_id/2024,€1.80m,€45.05m,1800000.0,45050000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,Minnesota United FC,56089,https://www.transfermarkt.com/minnesota-united-fc/startseite/verein/56089/saison_id/2024,€1.70m,€44.15m,1700000.0,44150000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,Colorado Rapids,1247,https://www.transfermarkt.com/colorado-rapids/startseite/verein/1247/saison_id/2024,€1.60m,€43.13m,1600000.0,43130000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,Orlando City SC,45604,https://www.transfermarkt.com/orlando-city-sc/startseite/verein/45604/saison_id/2024,€1.48m,€42.98m,1480000.0,42980000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,Nashville SC,63966,https://www.transfermarkt.com/nashville-sc/startseite/verein/63966/saison_id/2024,€1.32m,€40.83m,1320000.0,40830000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,Philadelphia Union,25467,https://www.transfermarkt.com/philadelphia-union/startseite/verein/25467/saison_id/2024,€1.31m,€39.28m,1310000.0,39280000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,New York Red Bulls,623,https://www.transfermarkt.com/new-york-red-bulls/startseite/verein/623/saison_id/2024,€1.07m,€38.55m,1070000.0,38550000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,St. Louis CITY SC,82686,https://www.transfermarkt.com/st-louis-city-sc/startseite/verein/82686/saison_id/2024,€1.17m,€37.36m,1170000.0,37360000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,New England Revolution,626,https://www.transfermarkt.com/new-england-revolution/startseite/verein/626/saison_id/2024,€1.38m,€37.18m,1380000.0,37180000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,San Jose Earthquakes,218,https://www.transfermarkt.com/san-jose-earthquakes/startseite/verein/218/saison_id/2024,€1.12m,€34.68m,1120000.0,34680000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,Sporting Kansas City,4284,https://www.transfermarkt.com/sporting-kansas-city/startseite/verein/4284/saison_id/2024,€1.33m,€33.35m,1330000.0,33350000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,FC Dallas,8816,https://www.transfermarkt.com/fc-dallas/startseite/verein/8816/saison_id/2024,€951k,€30.43m,951000.0,30430000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,CF Montréal,4078,https://www.transfermarkt.com/club-de-foot-montreal/startseite/verein/4078/saison_id/2024,€1.09m,€27.30m,1090000.0,27300000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Major League Soccer,Toronto FC,11141,https://www.transfermarkt.com/toronto-fc/startseite/verein/11141/saison_id/2024,€1.05m,€26.30m,1050000.0,26300000.0,https://www.transfermarkt.com/major-league-soccer/startseite/wettbewerb/MLS1
Premier League,Manchester City,281,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2025,€46.64m,€1.21bn,46640000.0,1210000000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Tottenham Hotspur,148,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2025,€31.74m,€920.60m,31740000.0,920600000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Newcastle United,762,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2025,€25.93m,€751.83m,25930000.0,751830000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Manchester United,985,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2025,€28.08m,€730.20m,28080000.0,730200000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Nottingham Forest,703,https://www.transfermarkt.com/nottingham-forest/startseite/verein/703/saison_id/2025,€23.03m,€644.70m,23030000.0,644700000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Aston Villa,405,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2025,€23.74m,€546.00m,23740000.0,546000000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Brighton & Hove Albion,1237,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2025,€20.02m,€520.60m,20020000.0,520600000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Crystal Palace,873,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025,€16.15m,€484.53m,16149999.999999998,484530000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,AFC Bournemouth,989,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2025,€17.92m,€448.10m,17920000.0,448100000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,West Ham United,379,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2025,€15.42m,€400.80m,15420000.0,400800000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Wolverhampton Wanderers,543,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2025,€14.48m,€376.60m,14480000.0,376600000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Fulham FC,931,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025,€15.58m,€374.00m,15580000.0,374000000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premier League,Leeds United,399,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025,€12.17m,€316.30m,12170000.0,316300000.0,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1
Premyer Liqa,Qarabağ FK,10625,https://www.transfermarkt.com/qarabag-fk/startseite/verein/10625/saison_id/2025,€993k,€24.83m,993000.0,24830000.0,https://www.transfermarkt.com/premyer-liqasi/startseite/wettbewerb/AZ1
Primeira Liga,Sporting CP,336,https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336/saison_id/2025,€17.79m,€462.50m,17790000.0,462500000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primeira Liga,FC Porto,720,https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2025,€15.07m,€391.80m,15070000.0,391800000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primeira Liga,SL Benfica,294,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2025,€13.73m,€357.00m,13730000.0,357000000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primeira Liga,Rio Ave FC,2425,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025,€1.42m,€42.58m,1420000.0,42580000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primeira Liga,GD Estoril Praia,1465,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025,€1.55m,€40.25m,1550000.0,40250000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primeira Liga,Gil Vicente FC,2424,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025,€1.15m,€28.70m,1150000.0,28700000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primeira Liga,Moreirense FC,979,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025,€1.05m,€27.20m,1050000.0,27200000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primeira Liga,FC Arouca,8024,https://www.transfermarkt.com/fc-arouca/startseite/verein/8024/saison_id/2025,€935k,€24.30m,935000.0,24300000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primeira Liga,CD Tondela,7179,https://www.transfermarkt.com/cd-tondela/startseite/verein/7179/saison_id/2025,€809k,€22.65m,809000.0,22650000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primeira Liga,CD Nacional,982,https://www.transfermarkt.com/cd-nacional/startseite/verein/982/saison_id/2025,€599k,€18.58m,599000.0,18580000.0,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1
Primera División,Racing Club,1444,https://www.transfermarkt.com/racing-club/startseite/verein/1444/saison_id/2024,€2.34m,€77.23m,2340000.0,77230000.0,https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1
Primera División,Defensa y Justicia,2402,https://www.transfermarkt.com/defensa-y-justicia/startseite/verein/2402/saison_id/2024,€877k,€28.08m,877000.0,28080000.0,https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1
Primera División,CA Banfield,830,https://www.transfermarkt.com/club-atletico-banfield/startseite/verein/830/saison_id/2024,€524k,€17.30m,524000.0,17300000.0,https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1
Primera División,CA Aldosivi,12301,https://www.transfermarkt.com/club-atletico-aldosivi/startseite/verein/12301/saison_id/2024,€340k,€10.89m,340000.0,10890000.0,https://www.transfermarkt.com/torneo-apertura/startseite/wettbewerb/ARG1
Saudi Pro League,NEOM SC,34911,https://www.transfermarkt.com/al-suqoor/startseite/verein/34911/saison_id/2025,€2.82m,€78.90m,2820000.0,78900000.0,https://www.transfermarkt.com/saudi-professional-league/startseite/wettbewerb/SA1
Saudi Pro League,Damac FC,50532,https://www.transfermarkt.com/damac-fc/startseite/verein/50532/saison_id/2025,€616k,€15.40m,616000.0,15400000.0,https://www.transfermarkt.com/saudi-professional-league/startseite/wettbewerb/SA1
Saudi Pro League,Al-Najma SC,32328,https://www.transfermarkt.com/al-najma/startseite/verein/32328/saison_id/2025,€511k,€13.80m,511000.0,13800000.0,https://www.transfermarkt.com/saudi-professional-league/startseite/wettbewerb/SA1
Scottish Premiership,Rangers FC,124,https://www.transfermarkt.com/glasgow-rangers/startseite/verein/124/saison_id/2025,€3.60m,€104.45m,3600000.0,104450000.0,https://www.transfermarkt.com/scottish-premiership/startseite/wettbewerb/SC1
Scottish Premiership,Dundee United FC,1519,https://www.transfermarkt.com/dundee-united-fc/startseite/verein/1519/saison_id/2025,€476k,€10.48m,476000.0,10480000.0,https://www.transfermarkt.com/scottish-premiership/startseite/wettbewerb/SC1
Scottish Premiership,Motherwell FC,987,https://www.transfermarkt.com/motherwell-fc/startseite/verein/987/saison_id/2025,€311k,€9.03m,311000.0,9030000.0,https://www.transfermarkt.com/scottish-premiership/startseite/wettbewerb/SC1
Scottish Premiership,Livingston FC,1241,https://www.transfermarkt.com/livingston-fc/startseite/verein/1241/saison_id/2025,€302k,€7.85m,302000.0,7850000.0,https://www.transfermarkt.com/scottish-premiership/startseite/wettbewerb/SC1
Scottish Premiership,Dundee FC,511,https://www.transfermarkt.com/dundee-fc/startseite/verein/511/saison_id/2025,€285k,€7.13m,285000.0,7130000.0,https://www.transfermarkt.com/scottish-premiership/startseite/wettbewerb/SC1
Serie A,AC Milan,5,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2025,€21.43m,€471.50m,21430000.0,471500000.0,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1
Serie B,Palermo FC,458,https://www.transfermarkt.com/palermo-fc/startseite/verein/458/saison_id/2025,€1.55m,€38.85m,1550000.0,38850000.0,https://www.transfermarkt.com/serie-b/startseite/wettbewerb/IT2
Serie B,Cesena FC,1429,https://www.transfermarkt.com/cesena-fc/startseite/verein/1429/saison_id/2025,€909k,€24.55m,909000.0,24550000.0,https://www.transfermarkt.com/serie-b/startseite/wettbewerb/IT2
Serie B,SS Juve Stabia,5587,https://www.transfermarkt.com/ss-juve-stabia/startseite/verein/5587/saison_id/2025,€802k,€22.45m,802000.0,22450000.0,https://www.transfermarkt.com/serie-b/startseite/wettbewerb/IT2
Serie B,SSC Bari,332,https://www.transfermarkt.com/ssc-bari/startseite/verein/332/saison_id/2025,€774k,€22.45m,774000.0,22450000.0,https://www.transfermarkt.com/serie-b/startseite/wettbewerb/IT2
Serie B,Calcio Padova,3037,https://www.transfermarkt.com/calcio-padova/startseite/verein/3037/saison_id/2025,€437k,€13.10m,437000.0,13100000.0,https://www.transfermarkt.com/serie-b/startseite/wettbewerb/IT2
Serie B,Virtus Entella,20519,https://www.transfermarkt.com/virtus-entella/startseite/verein/20519/saison_id/2025,€359k,€10.05m,359000.0,10050000.0,https://www.transfermarkt.com/serie-b/startseite/wettbewerb/IT2
Super League,FC Basel 1893,26,https://www.transfermarkt.com/fc-basel-1893/startseite/verein/26/saison_id/2025,€2.41m,€79.50m,2410000.0,79500000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,BSC Young Boys,452,https://www.transfermarkt.com/bsc-young-boys/startseite/verein/452/saison_id/2025,€2.79m,€72.60m,2790000.0,72600000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,FC Lugano,2790,https://www.transfermarkt.com/fc-lugano/startseite/verein/2790/saison_id/2025,€1.73m,€51.98m,1730000.0,51980000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,FC Zürich,260,https://www.transfermarkt.com/fc-zurich/startseite/verein/260/saison_id/2025,€970k,€27.15m,970000.0,27150000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,FC Lausanne-Sport,527,https://www.transfermarkt.com/fc-lausanne-sport/startseite/verein/527/saison_id/2025,€998k,€26.95m,998000.0,26950000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,FC Luzern,434,https://www.transfermarkt.com/fc-luzern/startseite/verein/434/saison_id/2025,€837k,€25.95m,837000.0,25950000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,Servette FC,61,https://www.transfermarkt.com/servette-fc/startseite/verein/61/saison_id/2025,€872k,€23.55m,872000.0,23550000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,FC Sion,321,https://www.transfermarkt.com/fc-sion/startseite/verein/321/saison_id/2025,€694k,€18.75m,694000.0,18750000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,Grasshopper Club Zurich,504,https://www.transfermarkt.com/grasshopper-club-zurich/startseite/verein/504/saison_id/2025,€686k,€17.15m,686000.0,17150000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,FC Thun,938,https://www.transfermarkt.com/fc-thun/startseite/verein/938/saison_id/2025,€538k,€13.45m,538000.0,13450000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Super League,FC Winterthur,242,https://www.transfermarkt.com/fc-winterthur/startseite/verein/242/saison_id/2025,€332k,€9.95m,332000.0,9950000.0,https://www.transfermarkt.com/super-league/startseite/wettbewerb/C1
Superliga,FC Midtjylland,865,https://www.transfermarkt.com/fc-midtjylland/startseite/verein/865/saison_id/2025,€2.79m,€78.25m,2790000.0,78250000.0,https://www.transfermarkt.com/superligaen/startseite/wettbewerb/DK1
Superliga,Viborg FF,1063,https://www.transfermarkt.com/viborg-ff/startseite/verein/1063/saison_id/2025,€786k,€18.88m,786000.0,18880000.0,https://www.transfermarkt.com/superligaen/startseite/wettbewerb/DK1
Superliga,Silkeborg IF,1177,https://www.transfermarkt.com/silkeborg-if/startseite/verein/1177/saison_id/2025,€641k,€17.95m,641000.0,17950000.0,https://www.transfermarkt.com/superligaen/startseite/wettbewerb/DK1
Superliga,Vejle Boldklub,443,https://www.transfermarkt.com/vejle-boldklub/startseite/verein/443/saison_id/2025,€488k,€15.60m,488000.0,15600000.0,https://www.transfermarkt.com/superligaen/startseite/wettbewerb/DK1
Superliga,Randers FC,5724,https://www.transfermarkt.com/randers-fc/startseite/verein/5724/saison_id/2025,€589k,€14.73m,589000.0,14730000.0,https://www.transfermarkt.com/superligaen/startseite/wettbewerb/DK1
Superliga,Odense Boldklub,173,https://www.transfermarkt.com/odense-boldklub/startseite/verein/173/saison_id/2025,€470k,€12.23m,470000.0,12230000.0,https://www.transfermarkt.com/superligaen/startseite/wettbewerb/DK1
Turkish Süper Lig,Besiktas JK,114,https://www.transfermarkt.com/besiktas-istanbul/startseite/verein/114/saison_id/2025,€5.99m,€167.80m,5990000.0,167800000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Trabzonspor,449,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2025,€3.56m,€103.10m,3560000.0,103100000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Samsunspor,152,https://www.transfermarkt.com/samsunspor/startseite/verein/152/saison_id/2025,€1.72m,€49.90m,1720000.0,49900000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Caykur Rizespor,126,https://www.transfermarkt.com/caykur-rizespor/startseite/verein/126/saison_id/2025,€1.78m,€44.40m,1780000.0,44400000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Antalyaspor,589,https://www.transfermarkt.com/antalyaspor/startseite/verein/589/saison_id/2025,€911k,€30.05m,911000.0,30050000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Gaziantep FK,2832,https://www.transfermarkt.com/gaziantep-fk/startseite/verein/2832/saison_id/2025,€1.03m,€29.75m,1030000.0,29750000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Eyüpspor,7160,https://www.transfermarkt.com/eyupspor/startseite/verein/7160/saison_id/2025,€1.02m,€29.60m,1020000.0,29600000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Kocaelispor,120,https://www.transfermarkt.com/kocaelispor/startseite/verein/120/saison_id/2025,€1.06m,€28.55m,1060000.0,28550000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Alanyaspor,11282,https://www.transfermarkt.com/alanyaspor/startseite/verein/11282/saison_id/2025,€979k,€28.40m,979000.0,28400000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Konyaspor,2293,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2025,€1.02m,€27.60m,1020000.0,27600000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Kayserispor,3205,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2025,€768k,€23.05m,768000.0,23050000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Turkish Süper Lig,Fatih Karagümrük,6646,https://www.transfermarkt.com/fatih-karagumruk/startseite/verein/6646/saison_id/2025,€703k,€20.40m,703000.0,20400000.0,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1
Veikkausliiga,HJK Helsinki,1008,https://www.transfermarkt.com/hjk-helsinki/startseite/verein/1008/saison_id/2024,€285k,€7.70m,285000.0,7700000.0,https://www.transfermarkt.com/veikkausliiga/startseite/wettbewerb/FI1
